gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
YOR370C	111.3362	-0.07542641	0.21789627	0.7156089	0.8066816
YOR371C	72.49595	-0.3763235	0.19911274	0.04845313	0.1059673
YOR372C	88.20524	0.81833	0.2074506	3.419741e-05	0.0002472111
YOR373W	112.2431	0.4078901	0.25281251	0.08340215	0.1629015
YOR374W	421.4079	-0.3582373	0.28040548	0.1633647	0.2753927
YOR375C	104.2176	-1.491163	0.44841742	3.332848e-05	0.0002420783
YOR376W	2.072599	-0.5552443	0.81488736	0.108484	0.1998492
YOR376W-A	22.72139	-1.392319	0.60685642	0.0008898248	0.003923728
YOR377W	147.4093	0.06332979	0.19919714	0.7400795	0.8254108
YOR378W	12.07504	-0.1425296	0.42149336	0.6769146	0.776712
YOR380W	72.74992	0.1235812	0.22230894	0.5576194	0.6779993
YOR381W	22.20175	-0.4230224	0.28629792	0.1055118	0.196093
YOR381W-A	0.07869593	0	0.94698692	1	NA
YOR382W	4.531079	-0.003456579	0.52115425	0.9925288	1
YOR383C	0.991029	-0.3727807	0.82067437	0.2145477	NA
YOR384W	6.284863	0.2687896	0.51678973	0.4680048	0.6029644
YOR385W	1.103402	-0.05849262	0.69025581	0.8591007	NA
YOR386W	4.407782	-0.1001159	0.51803918	0.7861752	0.859847
YOR387C	2.042823	-0.00818547	0.58174892	0.982273	0.995174
YOR388C	15.39853	-1.70821	1.0009356	0.00090232	0.003970208
YOR389W	7.185323	-0.7967269	0.4947813	0.03272607	0.07744958
YOR390W	51.25059	-0.9245978	0.24901408	6.655597e-05	0.0004461959
YOR391C	1.305913	-0.2900877	0.86264115	0.2568798	NA
YOR393W	3.002013	0.07535114	0.82770266	0.7341872	0.821244
YOR394C-A	0.5645061	-0.02040199	0.8202794	0.927278	NA
YOR394W	1.011402	-0.21274	0.84503857	0.3785111	NA
YOR396W	181.7432	-0.09995784	0.7705625	0.7157833	0.806729
YPL001W	25.5176	-0.07418129	0.27951744	0.7724461	0.8499976
YPL002C	25.0322	-1.366114	0.5078506	0.0003871302	0.001943304
YPL003W	282.9118	-1.062286	0.21278134	1.401884e-07	2.123953e-06
YPL004C	207.8274	-0.5392388	0.26498235	0.02774548	0.06744353
YPL005W	184.4986	-0.5126978	0.40822144	0.1278269	0.2276379
YPL006W	642.3491	0.07417143	0.1782364	0.6668337	0.7674569
YPL007C	33.71847	-0.5122654	0.32152082	0.07342942	0.1475854
YPL008W	68.38162	-0.009768875	0.21509527	0.9619269	0.9828945
YPL009C	1106.374	0.3452159	0.16138517	0.0278026	0.06752853
YPL010W	19.57211	-0.7068775	0.4072269	0.03573512	0.08314999
YPL011C	87.32452	0.4868514	0.21693126	0.01808952	0.04765997
YPL012W	316.9644	0.5090218	0.26019209	0.03491242	0.08160961
YPL013C	290.6308	0.5591936	0.21680611	0.006579613	0.02073224
YPL014W	87.22279	-1.529296	0.44687429	2.018012e-05	0.000155079
YPL015C	47.79028	-0.573931	0.29571064	0.03224457	0.07651807
YPL016W	179.204	-0.822226	0.19889896	1.5239e-05	0.0001213941
YPL017C	160.0479	0.4172381	0.31432172	0.1380926	0.2427975
YPL018W	24.04653	-2.011843	0.46519829	6.179519e-08	1.020542e-06
YPL019C	237.937	-1.375143	0.22994587	1.853558e-10	5.676171e-09
YPL020C	468.8167	-0.1907808	0.17262525	0.2538718	0.3858116
YPL021W	5.221583	0.2174395	0.50725885	0.5549703	0.6768211
YPL022W	218.3276	-0.3355834	0.16697532	0.03834237	0.08810649
YPL023C	47.82411	-0.4713983	0.21576328	0.02146673	0.05480447
YPL024W	47.51558	0.2272875	0.24905506	0.3287935	0.4668276
YPL026C	101.9795	0.4817646	0.25041549	0.03917648	0.0897862
YPL027W	2.019051	-0.256729	0.66957917	0.4645793	0.6002568
YPL028W	305.2093	-0.8122826	0.43249527	0.0199583	0.05149276
YPL029W	50.70994	0.9949664	0.28126425	0.0001061005	0.0006652024
YPL030W	25.86022	0.4528055	0.33899268	0.128244	0.228314
YPL031C	42.34441	0.2863737	0.27432037	0.2566924	0.3891252
YPL032C	407.7015	0.5260519	0.22251329	0.01251123	0.03528155
YPL033C	2.420662	0.1011871	0.59091619	0.7831643	0.8581324
YPL034W	33.10514	0.148067	0.27215389	0.5551159	0.6768211
YPL036W	58.4278	0.889889	0.31061053	0.001375569	0.005663998
YPL037C	373.2525	0.4199122	0.41062353	0.2136404	0.3378989
YPL038W	31.25712	-0.1260155	0.28578846	0.6294784	0.73685
YPL038W-A	137.5672	0.3403083	0.23760791	0.1276243	0.2273437
YPL039W	19.26637	-0.1872771	0.3407929	0.5310638	0.6572507
YPL040C	193.8155	-0.1930008	0.46953173	NA	NA
YPL041C	24.45233	-0.4878786	0.31288917	0.08175263	0.1603478
YPL042C	48.04532	0.4014036	0.23703703	0.07165877	0.144538
YPL043W	490.1754	0.5332704	0.27398426	0.03429146	0.08049775
YPL045W	67.82747	-0.2704678	0.22730018	0.2081387	0.3308639
YPL046C	5.319675	-0.1635751	0.56741619	0.6594607	0.761416
