gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
YGR144W	7.935234	-0.05322561	0.39595641	0.7863006	0.9010274
YGR145W	413.2979	0.07371708	0.23586617	0.6782335	0.8379655
YGR146C	79.62075	0.7148964	0.36574263	0.004445928	0.03324708
YGR146C-A	1.917117	0.007699363	0.47422729	0.9611503	NA
YGR147C	233.8804	-0.1063049	0.18530126	0.490508	0.703839
YGR148C	804.7811	0.1714687	0.21346419	0.3096034	0.5388524
YGR149W	43.35066	0.5578876	0.28381833	0.007937203	0.04981595
YGR150C	136.2371	-0.3181439	0.1645444	0.02475987	0.1081434
YGR152C	152.6724	0.168658	0.22225577	0.3290142	0.5584786
YGR153W	48.88008	0.07553687	0.25919644	0.6844097	0.8411625
YGR154C	134.6602	-0.2080418	0.30554127	0.3031171	0.5308102
YGR155W	118.4683	0.3824787	0.26437253	0.04970576	0.1713745
YGR156W	63.19804	0.02773482	0.23766199	0.8762814	0.9476948
YGR157W	107.9781	0.586071	0.24073836	0.002100916	0.01964471
YGR158C	7.883742	-0.04552236	0.35319238	0.8203169	0.9189289
YGR159C	235.065	0.2223573	0.28185451	0.2569666	0.4787356
YGR161C	559.2909	0.3662405	0.31660635	0.08539334	0.2422791
YGR161C-D	37.45857	0.01402865	0.59185962	0.7748527	0.894952
YGR161W-B	705.308	0.01191096	0.47773541	0.938876	0.9776549
YGR161W-C	71.7388	-0.1949315	0.38218007	0.3530263	0.58045
YGR162W	652.2445	-0.07689461	0.19417419	0.6284672	0.8044893
YGR163W	45.39023	0.4989989	0.30323761	0.02040816	0.09563824
YGR164W	12.18785	-0.3014726	0.40560188	0.174265	0.379735
YGR165W	33.56987	-0.1225519	0.26430179	0.5148027	0.7210658
YGR166W	61.83099	0.09128806	0.21140658	0.5855442	0.7750613
YGR167W	573.3287	0.126623	0.17695135	0.3967993	0.6224405
YGR168C	83.29217	-0.1097839	0.21087492	0.5115084	0.7181068
YGR169C	8.740758	0.1159838	0.37393849	0.5681083	0.76177
YGR169C-A	622.9962	-0.1782553	0.21098188	0.287556	0.5131862
YGR170W	171.5876	-0.07962934	0.16154555	0.5698168	0.7633811
YGR171C	32.40167	0.03721152	0.2469295	0.8375618	0.928563
YGR172C	23.76259	0.1371969	0.29710966	0.4868213	0.7002872
YGR173W	57.25302	0.1946106	0.23351764	0.2741302	0.4981533
YGR174C	124.7865	0.3415625	0.30269168	0.09960532	0.2664019
YGR174W-A	3.058132	-0.3660651	0.62088861	0.03930208	NA
