gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
YBR201C-A	5.762446	-0.3219652	0.43803137	0.272464	0.4539779
YBR201W	79.26677	-0.1219758	0.24910048	0.5661989	0.7267564
YBR202W	68.71648	-0.1647621	0.19822145	0.3434855	0.5289867
YBR203W	181.2449	-0.006965453	0.19271624	0.967454	0.9897572
YBR204C	32.30248	-0.7381072	0.32580934	0.006191475	0.02895691
YBR205W	107.1902	0.3830931	0.23182396	0.05954839	0.156755
YBR207W	68.24637	0.02156859	0.22474698	0.9121511	0.9593802
YBR208C	142.5409	-0.1426522	0.25142028	0.5053502	0.6754999
YBR209W	0.8691068	-0.1209164	0.60221115	0.533386	NA
YBR210W	33.45073	-0.5883848	0.3207245	0.02567125	0.0832131
YBR211C	96.94118	-0.4741875	0.2295218	0.02056104	0.07127361
YBR212W	102.8468	0.2106609	0.1883488	0.2047354	0.3760269
YBR213W	7.423298	0.5498098	0.56160371	0.06181736	0.1607898
YBR214W	166.6515	0.1377357	0.27930009	0.5538352	0.7168801
YBR215W	367.0072	0.04906622	0.17803949	0.7569574	0.8612582
YBR216C	63.83689	-0.03382291	0.25482184	0.876098	0.9386324
YBR217W	90.34581	-0.3739369	0.2290266	0.06288884	0.1626675
YBR218C	166.9207	0.1733811	0.25901654	0.4292313	0.6091606
YBR219C	4.959549	0.3601412	0.48055978	0.2203473	0.3950772
YBR220C	10.16902	0.3336062	0.42072394	0.2532648	0.43293
YBR221C	37.46738	-0.1663474	0.28861563	0.4852797	0.6564357
YBR221W-A	0.2015851	0.007995205	0.67654792	0.8989669	NA
YBR222C	47.35253	0.2180338	0.27305814	0.3405001	0.5261175
YBR223C	35.19882	-0.6777402	0.25726214	0.003049605	0.01669507
YBR225W	207.116	-0.2548133	0.18814346	0.126389	0.2694
YBR227C	248.7129	0.326596	0.11874225	0.003868834	0.02018551
YBR228W	23.71201	0.1967735	0.27749404	0.3953882	0.5764343
YBR229C	176.048	0.1081156	0.18128544	0.5006827	0.6720617
YBR230C	279.7449	0.1618188	0.27871622	0.486	0.6568384
YBR230W-A	36.39179	0.1717683	0.26912873	0.4474303	0.6242308
YBR231C	36.17077	0.4554269	0.36296804	0.1031547	0.234147
YBR233W	23.19952	0.2308206	0.32835911	0.3753975	0.5592016
YBR233W-A	4.591062	-0.6821831	0.53788152	0.02896259	0.09041908
YBR234C	136.4012	0.5363409	0.38450959	0.06366681	0.1640632
YBR235W	91.43944	-0.5666449	0.22364436	0.005314953	0.02595299
YBR236C	55.62141	-0.7419062	0.26056609	0.001375129	0.009168533
YBR237W	277.9729	-0.3121328	0.21207625	0.09461073	0.2194027
YBR238C	62.16551	-0.103491	0.28634765	0.6623828	0.7952248
YBR239C	135.2823	0.6056881	0.26856576	0.00979644	0.0405843
YBR240C	10.45276	-0.08594684	0.41770241	0.7638262	0.8643109
YBR241C	261.4828	0.7626972	0.31931089	0.00424847	0.02184825
YBR242W	57.75089	0.643954	0.33146172	0.01723504	0.06222176
YBR243C	26.60915	-0.05126506	0.34067311	0.8466446	0.9228139
YBR244W	13.47545	-0.8381266	0.46964332	0.008605276	0.03727118
YBR245C	572.1035	0.6301616	0.19691314	0.0006288193	0.005009183
YBR246W	228.6108	-0.1237107	0.25703969	0.5705876	0.7300358
YBR247C	192.1827	0.4020702	0.26780265	0.07815742	0.1897575
YBR248C	80.27112	0.2832085	0.26058065	0.2000313	0.3699516
YBR249C	85.27461	0.2351229	0.32051927	0.3593659	0.5461287
YBR250W	11.97638	-0.7595967	0.4212477	0.01312951	0.05076856
YBR251W	61.88829	-0.2273267	0.29209663	0.3448771	0.5304161
YBR252W	60.39197	-0.1057488	0.41055149	0.7110295	0.8287628
YBR253W	33.21107	-0.005830112	0.35951311	0.9829203	0.997322
YBR254C	9.296413	-0.5435748	0.43858285	0.07200594	0.1786662
YBR255C-A	113.1825	-0.8036529	0.20615217	2.972866e-05	0.0004670006
YBR255W	181.9746	0.1017705	0.20270454	0.5674744	0.7274273
YBR256C	209.8669	-0.3541809	0.32788729	0.1761132	0.3385595
YBR257W	138.3471	0.5222142	0.22142325	0.009203913	0.03905895
YBR258C	16.82352	-0.4866036	0.37887612	0.08886797	0.2095826
YBR259W	36.1446	-0.18831	0.25416995	0.3832844	0.5659644
YBR260C	131.0321	0.07752072	0.19287373	0.6491041	0.7856287
YBR261C	12.88323	0.4811741	0.44711575	0.109353	0.2444596
YBR262C	26.68609	0.5631371	0.39929062	0.05581206	0.1484586
YBR263W	87.69076	0.7561423	0.34059518	0.006356621	0.02957214
YBR264C	145.4565	-0.186648	0.26772476	0.4071615	0.5879356
YBR265W	36.08302	0.2134422	0.33346381	0.416472	0.59591
YBR266C	1.105186	-0.1095886	0.56549889	0.6384885	NA
YBR267W	312.8383	1.344977	0.31862243	5.21345e-07	2.07652e-05
YBR268W	117.6295	-0.01191545	0.18440056	0.9420751	0.974373
YBR269C	14.51593	0.1208157	0.36774845	0.6610889	0.7949241
YBR270C	46.42496	-0.5415791	0.25767207	0.01648198	0.06021517
YBR271W	34.63207	-0.3118581	0.28274878	0.1860091	0.3514852
YBR272C	38.84016	-0.3542454	0.30057155	0.151828	0.3058311
YBR273C	165.0275	0.2080769	0.23681644	0.3068368	0.491552
YBR274W	90.90302	-0.4110432	0.20776924	0.02785551	0.08797484
YBR275C	305.8213	-0.03461298	0.1784694	0.827689	0.910458
YBR276C	122.3728	-0.02686431	0.19325924	0.875231	0.9380334
YBR278W	173.6731	-0.3697474	0.21961959	0.05681103	0.1507868
YBR279W	570.2059	0.5400599	0.18421833	0.001786275	0.01125704
YBR280C	72.4515	-0.2484905	0.38019144	0.3766185	0.5600569
YBR281C	53.86585	-0.23933	0.27136577	0.2933386	0.4763419
YBR282W	51.70746	0.3982147	0.28053073	0.09178572	0.2144717
YBR283C	369.1675	0.4546013	0.26263878	0.04468461	0.1252599
YBR284W	158.0747	-0.2714714	0.27611349	0.240121	0.4189227
YBR285W	62.04554	-0.07016199	0.29570977	0.7723814	0.8697329
YBR286W	1177.299	1.214008	0.23380713	1.125436e-08	8.907024e-07
YBR287W	240.0513	-0.2069049	0.25113623	0.3333762	0.5190584
YBR288C	55.888	-0.3066484	0.24060656	0.139486	0.2884383
YBR289W	135.4506	0.129804	0.20091219	0.4615635	0.6359004
YBR290W	297.1992	-0.1748579	0.17802662	0.266725	0.4476514
YBR291C	28.68261	-0.2818907	0.39535012	0.3239302	0.5094529
YBR292C	47.93395	0.3425613	0.3089418	0.1734955	0.3353256
YBR293W	21.64195	-0.7312431	0.45626312	0.01925567	0.0677506
YBR294W	11.83614	-0.3071302	0.38006359	0.2763111	0.4569444
YBR295W	106.9398	-0.6934085	0.19793568	0.0001874833	0.00194553
YBR296C	9.354498	-0.7321188	0.51321228	0.02094239	0.0721441
YBR296C-A	1.007107	-0.1723164	0.61722695	0.353804	NA
YBR297W	1012.199	-0.7162499	0.340965	0.009578001	0.04003315
YBR298C	1007.116	0.2332768	0.27307349	0.3079958	0.4927609
YBR298C-A	3.187284	-0.7008288	0.75955362	0.009930391	0.04097211
YBR299W	2349.121	-0.7866154	0.35962826	0.00596709	0.0282764
YBR301W	0.9857788	-0.1873733	0.6328363	0.272929	NA
YBR302C	84.70795	-0.06678014	0.62749798	0.6489683	0.7856203
YCL001W	74.38952	0.5034292	0.29234008	0.04074799	0.1168626
YCL001W-A	4.942673	-0.2108811	0.47419757	0.4623892	0.6362999
YCL001W-B	1.238439	0.06637737	0.58964022	0.7443503	NA
YCL002C	38.97277	-0.1016203	0.24513116	0.6283456	0.7708447
YCL004W	36.55326	-0.2728289	0.27235683	0.232869	0.4095931
YCL005W	16.36584	-0.3340811	0.3712048	0.2324323	0.4091399
YCL005W-A	83.10379	0.524575	0.36580838	0.06311598	0.162997
YCL008C	25.72462	0.06680956	0.29167269	0.780923	0.8755178
YCL009C	75.99672	0.406699	0.3247897	0.1195903	0.2593536
YCL010C	62.74412	-0.3404268	0.26490212	0.1300735	0.2745095
YCL011C	327.7598	0.1734753	0.20851999	0.3407497	0.5262364
YCL012C	75.89382	-0.4672373	0.38260435	0.1031912	0.234147
YCL014W	162.2802	0.4859591	0.19393599	0.006663147	0.03062234
YCL016C	6.983013	-0.3310795	0.46501215	0.2596815	0.4401944
YCL017C	30.75462	0.3824346	0.3544333	0.1633949	0.3212028
YCL018W	129.8528	-0.3908813	0.3589233	0.1572826	0.3136213
YCL019W	2.167394	-0.004921183	0.63393276	0.969308	0.9904674
YCL021W-A	0.6436696	-0.1444775	0.62512846	0.3905512	NA
YCL024W	181.7858	-0.185722	0.28626796	0.433215	0.6125319
YCL025C	1497.969	0.1780299	0.24711562	0.3988947	0.5791909
YCL026C-A	1.942318	0.6314412	0.73780869	0.01450686	0.05480768
YCL026C-B	38.60597	-0.1087636	0.33946118	0.6811809	0.8083772
YCL027W	18.6292	0.06829257	0.37086211	0.8047329	0.8934309
YCL028W	18.62698	0.07415775	0.40342224	0.7940404	0.8849594
YCL029C	47.91958	0.44339	0.30460354	0.07781046	0.1891555
YCL030C	126.6891	-1.555498	0.44413165	2.266573e-06	6.60885e-05
YCL031C	116.0104	0.1490289	0.19198697	0.3777596	0.5607959
YCL032W	8.601668	0.1317808	0.42969346	0.6467502	0.7838695
YCL033C	28.15132	0.3412523	0.41734725	0.2421014	0.4209664
YCL034W	45.61156	0.2488982	0.26473791	0.2653031	0.4469884
YCL035C	126.7264	0.8827157	0.42976044	0.004675557	0.02350895
YCL036W	36.81566	0.1957849	0.44261787	0.4985356	0.6696223
YCL037C	137.0476	1.407965	0.40052299	5.356036e-06	0.0001265104
YCL038C	60.63691	-0.6873791	0.28915195	0.005725498	0.02738712
YCL039W	95.85819	-0.7795722	0.23628588	0.0002947934	0.002811379
