gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj
YER141W	178.5244	-1.307508	0.22686092	1.962762e-09	3.11245e-08
YER142C	83.09354	0.2881523	0.30515462	0.3120429	0.452202
YER143W	64.08939	-0.9729505	0.2654235	0.0001115008	0.0005436199
YER144C	158.0474	0.1646833	0.27366119	0.5252354	0.6628667
YER145C	457.6052	0.156423	0.33251892	0.6097077	0.7360823
YER145C-A	36.78712	0.9568161	0.47478441	0.01587458	0.03930228
YER146W	23.52985	0.1032845	0.40774663	0.773564	0.8635545
YER147C	74.37577	0.5416001	0.23653911	0.01712759	0.0419947
YER148W	59.9434	0.1262591	0.226519	0.5631319	0.696965
YER149C	111.2207	0.495404	0.29014946	0.06938577	0.1368939
YER150W	647.2205	-0.7311315	0.58199643	0.09475972	0.177043
YER151C	401.6764	0.8719657	0.16544591	7.610472e-08	8.40997e-07
YER152C	63.50528	0.7226778	0.31989705	0.01476083	0.0368614
YER153C	4.705369	-1.201781	0.86748036	0.01232023	0.03162101
YER154W	70.06542	1.107636	0.23690995	1.070058e-06	9.001825e-06
YER155C	580.7699	0.9776941	0.13290806	9.206578e-14	3.792034e-12
YER156C	25.36285	0.1622508	0.42034413	0.6582207	0.7772809
YER157W	57.44167	-0.7686708	0.24787581	0.001180189	0.004226957
YER158C	203.3896	1.052267	0.20665441	1.464571e-07	1.512992e-06
YER159C	94.3393	0.3084615	0.19877938	0.1104804	0.1990843
YER160C	250.2265	-0.5566073	0.80558601	0.1825815	0.2971811
YER161C	322.4858	0.542004	0.18554377	0.002756457	0.008834869
YER162C	435.4032	0.444727	0.2217223	0.03773745	0.08248402
YER163C	57.775	0.8813266	0.32349178	0.003198129	0.01000776
YER164W	652.6749	0.6850832	0.18894125	0.0001992173	0.0009071324
YER165W	93.24429	-0.4265122	0.27414827	0.1003591	0.185321
YER166W	592.4494	0.7446551	0.16192137	2.783968e-06	2.089788e-05
YER167W	246.8027	1.003055	0.19069319	6.535441e-08	7.324081e-07
YER168C	51.76317	-0.8119595	0.25799697	0.0009491789	0.003510578
YER169W	76.44384	0.22469	0.30135034	0.4255758	0.5709448
YER170W	27.11259	1.149408	0.3386179	0.0002065738	0.0009345917
YER171W	128.4803	0.774823	0.16781629	2.457799e-06	1.880557e-05
YER172C	301.5619	0.2711103	0.12124278	0.02385975	0.05621022
YER173W	117.8744	0.4777584	0.18733309	0.008928932	0.02413132
YER174C	9.147473	-0.3781738	0.39952855	0.284943	0.4206175
YER175C	50.20017	0.08670942	0.27382604	0.7381471	0.8384791
YER175W-A	1.311695	-0.6641855	0.83589648	0.114162	0.2042679
YER176W	569.2587	0.5463196	0.14212261	9.649909e-05	0.0004755973
YER177W	501.7545	0.9367773	0.32223726	0.001662047	0.005723326
YER178W	190.9289	-0.7922324	0.33504449	0.01008562	0.0267111
YER179W	8.241854	-0.4984843	0.49480193	0.2197701	0.3437735
YER180C	44.31203	0.9602324	0.29464258	0.0005031566	0.002000954
YER180C-A	15.40835	-0.3629429	0.43228501	0.3316486	0.4739011
YER181C	22.30243	-1.136769	0.42832085	0.002146462	0.007125611
YER182W	251.0119	0.0344692	0.28313722	0.897334	0.9476839
YER183C	22.00005	-0.06213753	0.45532804	0.8723454	0.9324716
YER184C	37.15944	-0.2068456	0.25847728	0.4010612	0.5455567
YER185W	17.59487	-0.3560394	0.37724753	0.293303	0.4310521
YER186C	24.06127	-0.9166849	0.38543253	0.007655296	0.02113955
YER187W	26.1522	-0.205583	0.44908361	0.5917726	0.7210168
YER188C-A	23.80392	0.1267525	0.44542872	0.7395986	0.8395436
YER188W	148.7913	-3.031863	0.69605269	6.916071e-09	9.705451e-08
YER189W	1.329591	-0.05682877	0.88402535	0.851776	0.9191764
YER190C-B	14.74232	0.4009336	0.5453749	0.3458878	0.4892924
YER190W	4.587579	-0.1511334	1.08306468	0.358055	0.5019113
YFL001W	48.31676	0.3413307	0.21457935	0.1002014	0.185167
YFL002C	329.6178	-0.2830622	0.16443525	0.07931168	0.153003
YFL002W-A	1924.885	-0.6168413	0.45912177	0.1125997	0.2022141
YFL003C	15.2899	0.4958995	0.37888981	0.144518	0.2471495
YFL004W	332.6927	-0.3242817	0.17281134	0.05528453	0.1137799
YFL005W	20.60929	-0.8620573	0.47163909	0.0291636	0.06658917
YFL007W	258.0345	0.3578637	0.14374462	0.01153452	0.02993595
